date,slot,source,destination,q10,q50,q90,recommended_demand,safety_buffer,risk_class,route_label
2026-07-04,09:00,Manisa,Mersin,38.5672,317.7571,650.3295,484.0433,166.2862,MEDIUM,Manisa → Mersin
2026-07-04,09:00,Manisa,Sivas,0.0,115.3965,296.6827,206.0396,90.6431,MEDIUM,Manisa → Sivas
2026-07-04,09:00,Manisa,Tekirdağ,208.7618,863.3546,1691.4808,1277.4177,414.0631,MEDIUM,Manisa → Tekirdağ
2026-07-04,09:00,Manisa,Yalova,194.8645,861.9431,1602.2417,1232.0924,370.1493,MEDIUM,Manisa → Yalova
2026-07-04,09:00,Manisa,Zonguldak,0.0,53.9722,167.88,110.9261,56.9539,MEDIUM,Manisa → Zonguldak
2026-07-04,09:00,Manisa,İstanbul,98.0148,520.7198,1027.8151,774.2675,253.5477,MEDIUM,Manisa → İstanbul
2026-07-04,09:00,Manisa,Şanlıurfa,32.7605,281.0855,577.3108,429.1981,148.1126,MEDIUM,Manisa → Şanlıurfa
2026-07-04,09:00,Mardin,Balıkesir,3.8255,45.7705,93.1117,69.4411,23.6706,MEDIUM,Mardin → Balıkesir
2026-07-04,09:00,Mardin,Bilecik,3.7054,6.3672,23.1241,14.7456,8.3784,LOW,Mardin → Bilecik
2026-07-04,09:00,Mardin,Denizli,3.0304,6.5001,17.5869,12.0435,5.5434,LOW,Mardin → Denizli
2026-07-04,09:00,Mardin,Erzincan,3.7005,6.5628,19.3182,12.9405,6.3777,LOW,Mardin → Erzincan
2026-07-04,09:00,Mardin,Eskişehir,3.4095,27.182,59.1195,43.1508,15.9688,LOW,Mardin → Eskişehir
2026-07-04,09:00,Mardin,Isparta,2.718,6.3586,19.4939,12.9263,6.5677,LOW,Mardin → Isparta
2026-07-04,09:00,Mardin,Karaman,3.0304,6.51,17.5987,12.0544,5.5444,LOW,Mardin → Karaman
2026-07-04,09:00,Mardin,Kütahya,3.7005,6.5632,18.4603,12.5118,5.9486,LOW,Mardin → Kütahya
2026-07-04,09:00,Mardin,Manisa,2.273,13.8938,36.6423,25.268,11.3742,LOW,Mardin → Manisa
2026-07-04,09:00,Mardin,Mersin,3.7004,6.5649,18.8804,12.7227,6.1578,LOW,Mardin → Mersin
2026-07-04,09:00,Mardin,Sivas,3.0304,6.5184,19.4315,12.975,6.4566,LOW,Mardin → Sivas
2026-07-04,09:00,Mardin,Tekirdağ,2.2613,16.6788,48.5568,32.6178,15.939,LOW,Mardin → Tekirdağ
2026-07-04,09:00,Mardin,Yalova,3.0993,18.7443,42.0956,30.4199,11.6756,LOW,Mardin → Yalova
2026-07-04,09:00,Mardin,Zonguldak,3.0304,6.5359,18.3541,12.445,5.9091,LOW,Mardin → Zonguldak
2026-07-04,09:00,Mardin,İstanbul,2.2622,17.1791,46.452,31.8155,14.6364,LOW,Mardin → İstanbul
2026-07-04,09:00,Mardin,Şanlıurfa,3.7002,5.8624,18.5649,12.2137,6.3513,LOW,Mardin → Şanlıurfa
2026-07-04,09:00,Mersin,Balıkesir,0.0,29.0958,91.1172,60.1065,31.0107,MEDIUM,Mersin → Balıkesir
2026-07-04,09:00,Mersin,Bilecik,0.0,13.0972,51.36,32.2286,19.1314,LOW,Mersin → Bilecik
2026-07-04,09:00,Mersin,Denizli,0.0,0.5703,17.6004,9.0854,8.5151,LOW,Mersin → Denizli
2026-07-04,09:00,Mersin,Erzincan,0.0,0.4858,24.2001,12.3429,11.8571,LOW,Mersin → Erzincan
2026-07-04,09:00,Mersin,Eskişehir,0.5161,56.8981,136.1017,96.4999,39.6018,MEDIUM,Mersin → Eskişehir
2026-07-04,09:00,Mersin,Isparta,0.0,5.6533,27.8609,16.7571,11.1038,LOW,Mersin → Isparta
2026-07-04,09:00,Mersin,Karaman,0.0,0.2612,26.3356,13.2984,13.0372,LOW,Mersin → Karaman
2026-07-04,09:00,Mersin,Kütahya,0.0,2.779,23.3477,13.0633,10.2843,LOW,Mersin → Kütahya
2026-07-04,09:00,Mersin,Manisa,1.2669,72.0678,169.2055,120.6366,48.5688,MEDIUM,Mersin → Manisa
2026-07-04,09:00,Mersin,Mardin,0.0,2.0793,21.8501,11.9647,9.8854,LOW,Mersin → Mardin
2026-07-04,09:00,Mersin,Sivas,0.0,0.5516,22.0457,11.2986,10.747,LOW,Mersin → Sivas
2026-07-04,09:00,Mersin,Tekirdağ,0.0,39.5866,118.598,79.0923,39.5057,MEDIUM,Mersin → Tekirdağ
2026-07-04,09:00,Mersin,Yalova,0.0,56.1567,170.7775,113.4671,57.3104,MEDIUM,Mersin → Yalova
2026-07-04,09:00,Mersin,Zonguldak,0.0,0.72,16.2017,8.4608,7.7408,LOW,Mersin → Zonguldak
2026-07-04,09:00,Mersin,İstanbul,0.0,46.174,127.8481,87.0111,40.8371,MEDIUM,Mersin → İstanbul
2026-07-04,09:00,Mersin,Şanlıurfa,0.0,7.6706,38.451,23.0608,15.3902,LOW,Mersin → Şanlıurfa
2026-07-04,09:00,Sivas,Balıkesir,7.564,177.664,396.8748,287.2694,109.6054,MEDIUM,Sivas → Balıkesir
2026-07-04,09:00,Sivas,Bilecik,0.0,38.9072,131.9131,85.4101,46.5029,MEDIUM,Sivas → Bilecik
2026-07-04,09:00,Sivas,Denizli,0.0,32.2217,109.565,70.8933,38.6716,MEDIUM,Sivas → Denizli
2026-07-04,09:00,Sivas,Erzincan,0.0,43.6764,155.0274,99.3519,55.6755,MEDIUM,Sivas → Erzincan
2026-07-04,09:00,Sivas,Eskişehir,4.5568,169.8925,375.3577,272.6251,102.7326,MEDIUM,Sivas → Eskişehir
2026-07-04,09:00,Sivas,Isparta,0.0,33.0666,113.1092,73.0879,40.0213,MEDIUM,Sivas → Isparta
2026-07-04,09:00,Sivas,Karaman,0.0,30.6278,109.1782,69.903,39.2752,MEDIUM,Sivas → Karaman
2026-07-04,09:00,Sivas,Kütahya,0.0,36.5936,119.5515,78.0725,41.4789,MEDIUM,Sivas → Kütahya
2026-07-04,09:00,Sivas,Manisa,4.522,174.8447,398.2332,286.539,111.6943,MEDIUM,Sivas → Manisa
2026-07-04,09:00,Sivas,Mardin,0.0,64.233,196.6094,130.4212,66.1882,MEDIUM,Sivas → Mardin
2026-07-04,09:00,Sivas,Mersin,10.0062,198.4492,418.0185,308.2339,109.7847,MEDIUM,Sivas → Mersin
2026-07-04,09:00,Sivas,Tekirdağ,3.089,136.9376,329.4866,233.2121,96.2745,MEDIUM,Sivas → Tekirdağ
2026-07-04,09:00,Sivas,Yalova,4.1833,141.2186,324.8725,233.0455,91.8269,MEDIUM,Sivas → Yalova
2026-07-04,09:00,Sivas,Zonguldak,0.0,8.8007,63.1293,35.965,27.1643,LOW,Sivas → Zonguldak
2026-07-04,09:00,Sivas,İstanbul,0.3409,123.9426,306.3606,215.1516,91.209,MEDIUM,Sivas → İstanbul
2026-07-04,09:00,Sivas,Şanlıurfa,0.0,91.2101,271.6907,181.4504,90.2403,MEDIUM,Sivas → Şanlıurfa
2026-07-04,09:00,Tekirdağ,Balıkesir,87.1559,422.8692,728.7939,575.8316,152.9624,MEDIUM,Tekirdağ → Balıkesir
2026-07-04,09:00,Tekirdağ,Bilecik,19.559,192.0133,411.8721,301.9427,109.9294,MEDIUM,Tekirdağ → Bilecik
2026-07-04,09:00,Tekirdağ,Denizli,0.0,30.5527,96.491,63.5218,32.9691,MEDIUM,Tekirdağ → Denizli
2026-07-04,09:00,Tekirdağ,Erzincan,1.4624,115.3043,313.1947,214.2495,98.9452,MEDIUM,Tekirdağ → Erzincan
2026-07-04,09:00,Tekirdağ,Eskişehir,103.8964,455.3296,787.2862,621.3079,165.9783,MEDIUM,Tekirdağ → Eskişehir
2026-07-04,09:00,Tekirdağ,Isparta,0.313,87.3609,254.8483,171.1046,83.7437,MEDIUM,Tekirdağ → Isparta
2026-07-04,09:00,Tekirdağ,Karaman,3.3058,126.9202,309.0191,217.9696,91.0494,MEDIUM,Tekirdağ → Karaman
2026-07-04,09:00,Tekirdağ,Kütahya,0.4809,110.9859,312.1281,211.557,100.5711,MEDIUM,Tekirdağ → Kütahya
2026-07-04,09:00,Tekirdağ,Manisa,124.7548,462.3907,839.1575,650.7741,188.3834,MEDIUM,Tekirdağ → Manisa
2026-07-04,09:00,Tekirdağ,Mardin,0.5372,100.5115,283.0622,191.7869,91.2754,MEDIUM,Tekirdağ → Mardin
2026-07-04,09:00,Tekirdağ,Mersin,29.1802,261.5886,555.2302,408.4094,146.8208,MEDIUM,Tekirdağ → Mersin
2026-07-04,09:00,Tekirdağ,Sivas,3.6935,124.5217,299.259,211.8904,87.3687,MEDIUM,Tekirdağ → Sivas
2026-07-04,09:00,Tekirdağ,Yalova,126.9496,512.4437,910.3574,711.4005,198.9568,MEDIUM,Tekirdağ → Yalova
2026-07-04,09:00,Tekirdağ,Zonguldak,0.0,34.2479,108.3891,71.3185,37.0706,MEDIUM,Tekirdağ → Zonguldak
2026-07-04,09:00,Tekirdağ,İstanbul,91.2618,440.1096,839.9524,640.031,199.9214,MEDIUM,Tekirdağ → İstanbul
2026-07-04,09:00,Tekirdağ,Şanlıurfa,8.0906,155.7303,364.319,260.0247,104.2944,MEDIUM,Tekirdağ → Şanlıurfa
2026-07-04,09:00,Yalova,Balıkesir,1995.4095,4394.0093,5918.2244,5156.1169,762.1076,LOW,Yalova → Balıkesir
2026-07-04,09:00,Yalova,Bilecik,683.0504,1962.1083,3344.448,2653.2781,691.1698,LOW,Yalova → Bilecik
2026-07-04,09:00,Yalova,Denizli,478.4894,1559.5825,2678.2152,2118.8989,559.3164,LOW,Yalova → Denizli
2026-07-04,09:00,Yalova,Erzincan,713.237,2130.0908,3384.8092,2757.45,627.3592,LOW,Yalova → Erzincan
2026-07-04,09:00,Yalova,Eskişehir,2028.5111,4494.0706,6000.5215,5247.296,753.2254,LOW,Yalova → Eskişehir
2026-07-04,09:00,Yalova,Isparta,697.2672,2107.4121,3350.8689,2729.1405,621.7284,LOW,Yalova → Isparta
2026-07-04,09:00,Yalova,Karaman,382.3229,1231.103,2188.8269,1709.9649,478.8619,MEDIUM,Yalova → Karaman
2026-07-04,09:00,Yalova,Kütahya,470.8948,1474.1282,2626.6962,2050.4122,576.284,MEDIUM,Yalova → Kütahya
2026-07-04,09:00,Yalova,Manisa,2018.0289,4445.6634,5898.0498,5171.8566,726.1932,LOW,Yalova → Manisa
2026-07-04,09:00,Yalova,Mardin,572.2205,1761.1451,3013.2799,2387.2125,626.0674,LOW,Yalova → Mardin
2026-07-04,09:00,Yalova,Mersin,1163.1349,3197.9013,4518.2627,3858.082,660.1807,LOW,Yalova → Mersin
2026-07-04,09:00,Yalova,Sivas,404.9233,1315.7778,2373.7986,1844.7882,529.0104,MEDIUM,Yalova → Sivas
2026-07-04,09:00,Yalova,Tekirdağ,2060.2835,4451.0806,5994.5727,5222.8266,771.746,LOW,Yalova → Tekirdağ
2026-07-04,09:00,Yalova,Zonguldak,479.6455,1529.1052,2632.3481,2080.7267,551.6215,LOW,Yalova → Zonguldak
2026-07-04,09:00,Yalova,İstanbul,2028.6821,4494.9906,6012.6203,5253.8054,758.8148,LOW,Yalova → İstanbul
2026-07-04,09:00,Yalova,Şanlıurfa,714.1442,2141.3739,3422.2281,2781.801,640.4271,LOW,Yalova → Şanlıurfa
2026-07-04,09:00,Zonguldak,Balıkesir,3.4249,18.3808,49.9255,34.1531,15.7723,LOW,Zonguldak → Balıkesir
2026-07-04,09:00,Zonguldak,Bilecik,3.2539,6.6303,21.2531,13.9417,7.3114,LOW,Zonguldak → Bilecik
2026-07-04,09:00,Zonguldak,Denizli,3.0313,6.4617,19.9338,13.1978,6.7361,LOW,Zonguldak → Denizli
2026-07-04,09:00,Zonguldak,Erzincan,2.587,6.3528,25.3027,15.8277,9.4749,LOW,Zonguldak → Erzincan
2026-07-04,09:00,Zonguldak,Eskişehir,2.201,20.837,62.7131,41.775,20.938,MEDIUM,Zonguldak → Eskişehir
2026-07-04,09:00,Zonguldak,Isparta,2.2189,10.88,33.4612,22.1706,11.2906,LOW,Zonguldak → Isparta
2026-07-04,09:00,Zonguldak,Karaman,2.2,8.7571,25.3334,17.0453,8.2882,LOW,Zonguldak → Karaman
2026-07-04,09:00,Zonguldak,Kütahya,2.2191,10.1868,31.4442,20.8155,10.6287,LOW,Zonguldak → Kütahya
2026-07-04,09:00,Zonguldak,Manisa,2.2541,18.2032,52.6422,35.4227,17.2195,LOW,Zonguldak → Manisa
2026-07-04,09:00,Zonguldak,Mardin,3.7011,6.5604,20.8078,13.6841,7.1237,LOW,Zonguldak → Mardin
2026-07-04,09:00,Zonguldak,Mersin,2.5764,6.5187,21.3766,13.9477,7.429,LOW,Zonguldak → Mersin
2026-07-04,09:00,Zonguldak,Sivas,1.1158,4.7045,36.536,20.6203,15.9158,LOW,Zonguldak → Sivas
2026-07-04,09:00,Zonguldak,Tekirdağ,3.4269,14.2898,42.549,28.4194,14.1296,LOW,Zonguldak → Tekirdağ
2026-07-04,09:00,Zonguldak,Yalova,2.1724,20.9422,61.6461,41.2941,20.3519,MEDIUM,Zonguldak → Yalova
2026-07-04,09:00,Zonguldak,İstanbul,2.5092,27.4933,65.1742,46.3337,18.8404,MEDIUM,Zonguldak → İstanbul
2026-07-04,09:00,Zonguldak,Şanlıurfa,3.6823,6.5536,23.9469,15.2502,8.6966,LOW,Zonguldak → Şanlıurfa
2026-07-04,09:00,İstanbul,Balıkesir,527.2808,1795.1238,3186.9529,2491.0384,695.9146,MEDIUM,İstanbul → Balıkesir
2026-07-04,09:00,İstanbul,Bilecik,285.7029,947.257,1632.0169,1289.637,342.38,LOW,İstanbul → Bilecik
2026-07-04,09:00,İstanbul,Denizli,94.7511,382.3821,645.3363,513.8592,131.4771,LOW,İstanbul → Denizli
2026-07-04,09:00,İstanbul,Erzincan,199.5327,676.4935,1298.5324,987.513,311.0195,MEDIUM,İstanbul → Erzincan
2026-07-04,09:00,İstanbul,Eskişehir,697.6781,2236.5702,3701.9815,2969.2758,732.7056,LOW,İstanbul → Eskişehir
2026-07-04,09:00,İstanbul,Isparta,158.2904,549.9682,1047.6857,798.8269,248.8587,MEDIUM,İstanbul → Isparta
2026-07-04,09:00,İstanbul,Karaman,99.6903,394.8703,663.7293,529.2998,134.4295,LOW,İstanbul → Karaman
2026-07-04,09:00,İstanbul,Kütahya,172.5652,616.2893,1140.5074,878.3983,262.109,MEDIUM,İstanbul → Kütahya
2026-07-04,09:00,İstanbul,Manisa,699.7534,2249.532,3727.6381,2988.585,739.053,LOW,İstanbul → Manisa
2026-07-04,09:00,İstanbul,Mardin,215.8377,762.3527,1423.8967,1093.1247,330.772,MEDIUM,İstanbul → Mardin
2026-07-04,09:00,İstanbul,Mersin,382.4575,1280.8812,2333.3718,1807.1265,526.2453,MEDIUM,İstanbul → Mersin
2026-07-04,09:00,İstanbul,Sivas,136.5968,497.7274,875.5306,686.629,188.9016,MEDIUM,İstanbul → Sivas
2026-07-04,09:00,İstanbul,Tekirdağ,491.3152,1721.7266,2973.6369,2347.6818,625.9552,MEDIUM,İstanbul → Tekirdağ
2026-07-04,09:00,İstanbul,Yalova,757.3066,2362.4461,3795.9514,3079.1987,716.7526,LOW,İstanbul → Yalova
2026-07-04,09:00,İstanbul,Zonguldak,120.7839,469.7729,830.2698,650.0214,180.2485,MEDIUM,İstanbul → Zonguldak
2026-07-04,09:00,İstanbul,Şanlıurfa,203.1073,716.6582,1300.762,1008.7101,292.0519,MEDIUM,İstanbul → Şanlıurfa
2026-07-04,09:00,Şanlıurfa,Balıkesir,8.6168,187.2881,429.3154,308.3018,121.0137,MEDIUM,Şanlıurfa → Balıkesir
2026-07-04,09:00,Şanlıurfa,Bilecik,0.3796,72.9433,212.3046,142.6239,69.6806,MEDIUM,Şanlıurfa → Bilecik
2026-07-04,09:00,Şanlıurfa,Denizli,0.0,7.8635,55.7839,31.8237,23.9602,LOW,Şanlıurfa → Denizli
2026-07-04,09:00,Şanlıurfa,Erzincan,0.0,24.5468,88.1267,56.3367,31.7899,MEDIUM,Şanlıurfa → Erzincan
2026-07-04,09:00,Şanlıurfa,Eskişehir,3.8694,137.1195,336.1703,236.6449,99.5254,MEDIUM,Şanlıurfa → Eskişehir
2026-07-04,09:00,Şanlıurfa,Isparta,0.0,33.8201,115.7167,74.7684,40.9483,MEDIUM,Şanlıurfa → Isparta
2026-07-04,09:00,Şanlıurfa,Karaman,0.0,20.3242,79.1351,49.7296,29.4054,MEDIUM,Şanlıurfa → Karaman
2026-07-04,09:00,Şanlıurfa,Kütahya,0.0,27.4125,103.2872,65.3498,37.9373,MEDIUM,Şanlıurfa → Kütahya
2026-07-04,09:00,Şanlıurfa,Manisa,2.6713,142.7659,357.9611,250.3635,107.5976,MEDIUM,Şanlıurfa → Manisa
2026-07-04,09:00,Şanlıurfa,Mardin,0.0,9.8217,60.2727,35.0472,25.2255,LOW,Şanlıurfa → Mardin
2026-07-04,09:00,Şanlıurfa,Mersin,0.0,82.0312,217.7675,149.8994,67.8682,MEDIUM,Şanlıurfa → Mersin
2026-07-04,09:00,Şanlıurfa,Sivas,0.0,25.0363,86.0955,55.5659,30.5296,MEDIUM,Şanlıurfa → Sivas
2026-07-04,09:00,Şanlıurfa,Tekirdağ,0.0,106.891,279.7052,193.2981,86.4071,MEDIUM,Şanlıurfa → Tekirdağ
2026-07-04,09:00,Şanlıurfa,Yalova,5.5824,169.9891,378.7034,274.3462,104.3571,MEDIUM,Şanlıurfa → Yalova
2026-07-04,09:00,Şanlıurfa,Zonguldak,0.0,13.6579,61.828,37.743,24.0851,LOW,Şanlıurfa → Zonguldak
2026-07-04,09:00,Şanlıurfa,İstanbul,4.6697,140.9587,352.1899,246.5743,105.6156,MEDIUM,Şanlıurfa → İstanbul
2026-07-04,17:00,Balıkesir,Bilecik,1447.9217,2278.0246,2713.3515,2495.6881,217.6635,LOW,Balıkesir → Bilecik
2026-07-04,17:00,Balıkesir,Denizli,368.3182,657.2253,844.4694,750.8474,93.6221,MEDIUM,Balıkesir → Denizli
2026-07-04,17:00,Balıkesir,Erzincan,706.2265,1108.8583,1300.6264,1204.7424,95.8841,LOW,Balıkesir → Erzincan
2026-07-04,17:00,Balıkesir,Eskişehir,2769.7483,3737.5148,3975.1824,3856.3486,118.8338,LOW,Balıkesir → Eskişehir
2026-07-04,17:00,Balıkesir,Isparta,767.135,1215.7677,1439.7385,1327.7531,111.9854,LOW,Balıkesir → Isparta
2026-07-04,17:00,Balıkesir,Karaman,343.3709,604.7803,759.2803,682.0303,77.25,MEDIUM,Balıkesir → Karaman
2026-07-04,17:00,Balıkesir,Kütahya,721.9745,1193.0907,1429.815,1311.4529,118.3622,LOW,Balıkesir → Kütahya
2026-07-04,17:00,Balıkesir,Manisa,3123.0299,4217.658,4352.2778,4284.9679,67.3099,LOW,Balıkesir → Manisa
2026-07-04,17:00,Balıkesir,Mardin,687.7061,1018.3846,1202.6829,1110.5338,92.1492,LOW,Balıkesir → Mardin
2026-07-04,17:00,Balıkesir,Mersin,1652.7074,2453.3364,2850.7185,2652.0274,198.691,LOW,Balıkesir → Mersin
2026-07-04,17:00,Balıkesir,Sivas,527.0011,866.6249,1055.4303,961.0276,94.4027,LOW,Balıkesir → Sivas
2026-07-04,17:00,Balıkesir,Tekirdağ,2565.477,3520.4749,3795.5989,3658.0369,137.562,LOW,Balıkesir → Tekirdağ
2026-07-04,17:00,Balıkesir,Yalova,3919.3632,4825.8037,5091.357,4958.5803,132.7766,LOW,Balıkesir → Yalova
2026-07-04,17:00,Balıkesir,Zonguldak,427.0233,733.0134,866.0302,799.5218,66.5084,LOW,Balıkesir → Zonguldak
2026-07-04,17:00,Balıkesir,İstanbul,2495.1733,3476.4702,3718.7406,3597.6054,121.1352,LOW,Balıkesir → İstanbul
2026-07-04,17:00,Balıkesir,Şanlıurfa,663.1445,1081.0508,1262.9907,1172.0208,90.97,LOW,Balıkesir → Şanlıurfa
2026-07-04,17:00,Bilecik,Balıkesir,1943.6628,3033.5281,3705.3567,3369.4424,335.9143,LOW,Bilecik → Balıkesir
2026-07-04,17:00,Bilecik,Denizli,192.3868,573.3738,796.6527,685.0133,111.6395,MEDIUM,Bilecik → Denizli
2026-07-04,17:00,Bilecik,Erzincan,1264.6531,2442.0168,3090.6923,2766.3546,324.3378,MEDIUM,Bilecik → Erzincan
2026-07-04,17:00,Bilecik,Eskişehir,2038.707,3179.1898,3715.2148,3447.2023,268.0125,LOW,Bilecik → Eskişehir
2026-07-04,17:00,Bilecik,Isparta,383.5194,850.7888,1148.7466,999.7677,148.9789,MEDIUM,Bilecik → Isparta
2026-07-04,17:00,Bilecik,Karaman,421.1731,938.8211,1235.8168,1087.319,148.4979,MEDIUM,Bilecik → Karaman
2026-07-04,17:00,Bilecik,Kütahya,598.9965,1196.7529,1485.7311,1341.242,144.4891,MEDIUM,Bilecik → Kütahya
2026-07-04,17:00,Bilecik,Manisa,2390.2304,3637.7242,4240.1415,3938.9328,301.2086,LOW,Bilecik → Manisa
2026-07-04,17:00,Bilecik,Mardin,645.1005,1353.2042,1816.0925,1584.6484,231.4442,MEDIUM,Bilecik → Mardin
2026-07-04,17:00,Bilecik,Mersin,1792.2392,3023.3627,3667.2064,3345.2845,321.9218,LOW,Bilecik → Mersin
2026-07-04,17:00,Bilecik,Sivas,331.7466,862.5117,1176.908,1019.7098,157.1981,MEDIUM,Bilecik → Sivas
2026-07-04,17:00,Bilecik,Tekirdağ,1948.8254,3122.5978,3607.321,3364.9594,242.3616,LOW,Bilecik → Tekirdağ
2026-07-04,17:00,Bilecik,Yalova,2899.4309,3976.179,4477.326,4226.7525,250.5735,LOW,Bilecik → Yalova
2026-07-04,17:00,Bilecik,Zonguldak,191.1971,660.9149,949.413,805.164,144.2491,MEDIUM,Bilecik → Zonguldak
2026-07-04,17:00,Bilecik,İstanbul,1906.949,3210.2456,3710.6028,3460.4242,250.1786,LOW,Bilecik → İstanbul
2026-07-04,17:00,Bilecik,Şanlıurfa,870.3176,1675.1897,2233.6528,1954.4212,279.2315,MEDIUM,Bilecik → Şanlıurfa
2026-07-04,17:00,Denizli,Balıkesir,53.7328,168.0708,269.4592,218.765,50.6942,MEDIUM,Denizli → Balıkesir
2026-07-04,17:00,Denizli,Bilecik,26.3384,131.0732,165.0606,148.0669,16.9937,MEDIUM,Denizli → Bilecik
2026-07-04,17:00,Denizli,Erzincan,0.0,92.3823,144.0328,118.2076,25.8253,MEDIUM,Denizli → Erzincan
2026-07-04,17:00,Denizli,Eskişehir,66.0159,170.8717,226.5865,198.7291,27.8574,MEDIUM,Denizli → Eskişehir
2026-07-04,17:00,Denizli,Isparta,4.14,95.4592,151.4632,123.4612,28.002,MEDIUM,Denizli → Isparta
2026-07-04,17:00,Denizli,Karaman,0.0,58.9994,87.1223,73.0608,14.0614,LOW,Denizli → Karaman
2026-07-04,17:00,Denizli,Kütahya,8.1605,86.5501,120.2148,103.3824,16.8323,MEDIUM,Denizli → Kütahya
2026-07-04,17:00,Denizli,Manisa,80.0767,209.0791,268.7822,238.9306,29.8515,MEDIUM,Denizli → Manisa
2026-07-04,17:00,Denizli,Mardin,0.0,96.194,143.5722,119.8831,23.6891,MEDIUM,Denizli → Mardin
2026-07-04,17:00,Denizli,Mersin,23.8619,117.0542,147.525,132.2896,15.2354,MEDIUM,Denizli → Mersin
2026-07-04,17:00,Denizli,Sivas,0.0,89.6566,135.1035,112.38,22.7234,MEDIUM,Denizli → Sivas
2026-07-04,17:00,Denizli,Tekirdağ,57.6692,167.0346,239.3143,203.1744,36.1398,MEDIUM,Denizli → Tekirdağ
2026-07-04,17:00,Denizli,Yalova,121.9378,279.0034,333.9811,306.4923,27.4889,MEDIUM,Denizli → Yalova
2026-07-04,17:00,Denizli,Zonguldak,0.0,48.7157,80.4059,64.5608,15.8451,LOW,Denizli → Zonguldak
2026-07-04,17:00,Denizli,İstanbul,60.3269,167.9606,243.9751,205.9678,38.0072,MEDIUM,Denizli → İstanbul
2026-07-04,17:00,Denizli,Şanlıurfa,0.0,79.6201,125.5222,102.5712,22.9511,MEDIUM,Denizli → Şanlıurfa
2026-07-04,17:00,Erzincan,Balıkesir,271.6125,477.699,640.8053,559.2521,81.5531,MEDIUM,Erzincan → Balıkesir
2026-07-04,17:00,Erzincan,Bilecik,81.0162,231.3679,292.2816,261.8248,30.4569,MEDIUM,Erzincan → Bilecik
2026-07-04,17:00,Erzincan,Denizli,28.0558,109.1651,159.5678,134.3665,25.2014,MEDIUM,Erzincan → Denizli
2026-07-04,17:00,Erzincan,Eskişehir,312.537,511.495,625.9518,568.7234,57.2284,LOW,Erzincan → Eskişehir
2026-07-04,17:00,Erzincan,Isparta,53.4275,138.3097,184.5697,161.4397,23.13,MEDIUM,Erzincan → Isparta
2026-07-04,17:00,Erzincan,Karaman,11.3252,97.5202,140.8867,119.2034,21.6832,MEDIUM,Erzincan → Karaman
2026-07-04,17:00,Erzincan,Kütahya,45.7102,146.1096,200.7554,173.4325,27.3229,MEDIUM,Erzincan → Kütahya
2026-07-04,17:00,Erzincan,Manisa,335.8533,567.686,672.3475,620.0167,52.3307,LOW,Erzincan → Manisa
2026-07-04,17:00,Erzincan,Mardin,37.6996,137.8629,184.2734,161.0682,23.2053,MEDIUM,Erzincan → Mardin
2026-07-04,17:00,Erzincan,Mersin,123.5095,285.3676,358.8686,322.1181,36.7505,MEDIUM,Erzincan → Mersin
2026-07-04,17:00,Erzincan,Sivas,40.8972,125.2175,162.991,144.1043,18.8868,LOW,Erzincan → Sivas
2026-07-04,17:00,Erzincan,Tekirdağ,305.6111,526.8691,674.364,600.6166,73.7475,MEDIUM,Erzincan → Tekirdağ
2026-07-04,17:00,Erzincan,Yalova,422.906,696.3462,784.259,740.3026,43.9564,LOW,Erzincan → Yalova
2026-07-04,17:00,Erzincan,Zonguldak,32.2456,102.0618,136.5599,119.3108,17.249,LOW,Erzincan → Zonguldak
2026-07-04,17:00,Erzincan,İstanbul,300.437,544.8794,704.7827,624.831,79.9516,MEDIUM,Erzincan → İstanbul
2026-07-04,17:00,Erzincan,Şanlıurfa,9.6478,177.3712,244.2253,210.7983,33.4271,MEDIUM,Erzincan → Şanlıurfa
2026-07-04,17:00,Eskişehir,Balıkesir,4166.2448,5293.2556,5959.5366,5626.3961,333.1405,LOW,Eskişehir → Balıkesir
2026-07-04,17:00,Eskişehir,Bilecik,2380.8087,3273.4775,3439.9702,3356.7239,83.2464,LOW,Eskişehir → Bilecik
2026-07-04,17:00,Eskişehir,Denizli,935.6132,1548.5141,1832.3859,1690.45,141.9359,LOW,Eskişehir → Denizli
2026-07-04,17:00,Eskişehir,Erzincan,1529.1385,2299.4912,2602.5058,2450.9985,151.5073,LOW,Eskişehir → Erzincan
2026-07-04,17:00,Eskişehir,Isparta,1373.0966,1940.4411,2222.8938,2081.6674,141.2263,LOW,Eskişehir → Isparta
2026-07-04,17:00,Eskişehir,Karaman,1169.5141,1724.1483,1965.889,1845.0186,120.8703,LOW,Eskişehir → Karaman
2026-07-04,17:00,Eskişehir,Kütahya,1486.7518,2133.9746,2492.2924,2313.1335,179.1589,LOW,Eskişehir → Kütahya
2026-07-04,17:00,Eskişehir,Manisa,4381.3747,5335.3162,5990.1998,5662.758,327.4418,LOW,Eskişehir → Manisa
2026-07-04,17:00,Eskişehir,Mardin,1683.2002,2510.8229,2877.6737,2694.2483,183.4254,LOW,Eskişehir → Mardin
2026-07-04,17:00,Eskişehir,Mersin,2125.7123,2956.2316,3337.1821,3146.7068,190.4752,LOW,Eskişehir → Mersin
2026-07-04,17:00,Eskişehir,Sivas,877.5937,1283.7722,1597.1645,1440.4683,156.6961,LOW,Eskişehir → Sivas
